,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2016-04-14 10:00:00,16,4,14,10,12.0,6.0
2016-04-14 11:00:00,14,4,14,11,16.0,12.0
2016-04-14 12:00:00,14,4,14,12,14.0,16.0
2016-04-14 13:00:00,13,4,14,13,14.0,14.0
2016-04-14 14:00:00,12,4,14,14,13.0,14.0
2016-04-14 15:00:00,11,4,14,15,12.0,13.0
2016-04-14 16:00:00,12,4,14,16,11.0,12.0
2016-04-14 17:00:00,30,4,14,17,12.0,11.0
2016-04-14 18:00:00,24,4,14,18,30.0,12.0
2016-04-14 19:00:00,21,4,14,19,24.0,30.0
2016-04-14 20:00:00,15,4,14,20,21.0,24.0
2016-04-14 21:00:00,12,4,14,21,15.0,21.0
2016-04-14 22:00:00,18,4,14,22,12.0,15.0
2016-04-14 23:00:00,15,4,14,23,18.0,12.0
2016-04-15 00:00:00,16,4,15,0,15.0,18.0
2016-04-15 01:00:00,8,4,15,1,16.0,15.0
2016-04-15 02:00:00,11,4,15,2,8.0,16.0
2016-04-15 03:00:00,5,4,15,3,11.0,8.0
2016-04-15 04:00:00,3,4,15,4,5.0,11.0
2016-04-15 05:00:00,5,4,15,5,3.0,5.0
2016-04-15 06:00:00,3,4,15,6,5.0,3.0
2016-04-15 07:00:00,8,4,15,7,3.0,5.0
2016-04-15 08:00:00,10,4,15,8,8.0,3.0
2016-04-15 09:00:00,13,4,15,9,10.0,8.0
2016-04-15 10:00:00,19,4,15,10,13.0,10.0
2016-04-15 11:00:00,18,4,15,11,19.0,13.0
2016-04-15 12:00:00,11,4,15,12,18.0,19.0
2016-04-15 13:00:00,13,4,15,13,11.0,18.0
2016-04-15 14:00:00,11,4,15,14,13.0,11.0
2016-04-15 15:00:00,13,4,15,15,11.0,13.0
2016-04-15 16:00:00,13,4,15,16,13.0,11.0
2016-04-15 17:00:00,12,4,15,17,13.0,13.0
2016-04-15 18:00:00,13,4,15,18,12.0,13.0
2016-04-15 19:00:00,14,4,15,19,13.0,12.0
2016-04-15 20:00:00,11,4,15,20,14.0,13.0
2016-04-15 21:00:00,6,4,15,21,11.0,14.0
2016-04-15 22:00:00,12,4,15,22,6.0,11.0
2016-04-15 23:00:00,12,4,15,23,12.0,6.0
2016-04-16 00:00:00,9,4,16,0,12.0,12.0
2016-04-16 01:00:00,9,4,16,1,9.0,12.0
2016-04-16 02:00:00,4,4,16,2,9.0,9.0
2016-04-16 03:00:00,5,4,16,3,4.0,9.0
2016-04-16 04:00:00,3,4,16,4,5.0,4.0
2016-04-16 05:00:00,3,4,16,5,3.0,5.0
2016-04-16 06:00:00,5,4,16,6,3.0,3.0
2016-04-16 07:00:00,5,4,16,7,5.0,3.0
2016-04-16 08:00:00,9,4,16,8,5.0,5.0
2016-04-16 09:00:00,10,4,16,9,9.0,5.0
2016-04-16 10:00:00,12,4,16,10,10.0,9.0
2016-04-16 11:00:00,12,4,16,11,12.0,10.0
2016-04-16 12:00:00,13,4,16,12,12.0,12.0
2016-04-16 13:00:00,14,4,16,13,13.0,12.0
2016-04-16 14:00:00,11,4,16,14,14.0,13.0
2016-04-16 15:00:00,9,4,16,15,11.0,14.0
2016-04-16 16:00:00,10,4,16,16,9.0,11.0
2016-04-16 17:00:00,12,4,16,17,10.0,9.0
2016-04-16 18:00:00,11,4,16,18,12.0,10.0
2016-04-16 19:00:00,8,4,16,19,11.0,12.0
2016-04-16 20:00:00,19,4,16,20,8.0,11.0
2016-04-16 21:00:00,7,4,16,21,19.0,8.0
2016-04-16 22:00:00,8,4,16,22,7.0,19.0
2016-04-16 23:00:00,11,4,16,23,8.0,7.0
2016-04-17 00:00:00,7,4,17,0,11.0,8.0
2016-04-17 01:00:00,6,4,17,1,7.0,11.0
2016-04-17 02:00:00,5,4,17,2,6.0,7.0
2016-04-17 03:00:00,6,4,17,3,5.0,6.0
2016-04-17 04:00:00,2,4,17,4,6.0,5.0
2016-04-17 05:00:00,5,4,17,5,2.0,6.0
2016-04-17 06:00:00,11,4,17,6,5.0,2.0
2016-04-17 07:00:00,15,4,17,7,11.0,5.0
2016-04-17 08:00:00,17,4,17,8,15.0,11.0
2016-04-17 09:00:00,19,4,17,9,17.0,15.0
2016-04-17 10:00:00,18,4,17,10,19.0,17.0
2016-04-17 11:00:00,18,4,17,11,18.0,19.0
2016-04-17 12:00:00,18,4,17,12,18.0,18.0
2016-04-17 13:00:00,16,4,17,13,18.0,18.0
2016-04-17 14:00:00,15,4,17,14,16.0,18.0
2016-04-17 15:00:00,13,4,17,15,15.0,16.0
2016-04-17 16:00:00,12,4,17,16,13.0,15.0
2016-04-17 17:00:00,14,4,17,17,12.0,13.0
2016-04-17 18:00:00,8,4,17,18,14.0,12.0
2016-04-17 19:00:00,9,4,17,19,8.0,14.0
2016-04-17 20:00:00,11,4,17,20,9.0,8.0
2016-04-17 21:00:00,15,4,17,21,11.0,9.0
2016-04-17 22:00:00,12,4,17,22,15.0,11.0
2016-04-17 23:00:00,13,4,17,23,12.0,15.0
2016-04-18 00:00:00,11,4,18,0,13.0,12.0
2016-04-18 01:00:00,9,4,18,1,11.0,13.0
2016-04-18 02:00:00,6,4,18,2,9.0,11.0
2016-04-18 03:00:00,5,4,18,3,6.0,9.0
2016-04-18 04:00:00,5,4,18,4,5.0,6.0
2016-04-18 05:00:00,7,4,18,5,5.0,5.0
2016-04-18 06:00:00,6,4,18,6,7.0,5.0
2016-04-18 07:00:00,8,4,18,7,6.0,7.0
2016-04-18 08:00:00,12,4,18,8,8.0,6.0
2016-04-18 09:00:00,16,4,18,9,12.0,8.0
2016-04-18 10:00:00,20,4,18,10,16.0,12.0
2016-04-18 11:00:00,27,4,18,11,20.0,16.0
2016-04-18 12:00:00,25,4,18,12,27.0,20.0
2016-04-18 13:00:00,18,4,18,13,25.0,27.0
2016-04-18 14:00:00,20,4,18,14,18.0,25.0
2016-04-18 15:00:00,13,4,18,15,20.0,18.0
2016-04-18 16:00:00,16,4,18,16,13.0,20.0
2016-04-18 17:00:00,17,4,18,17,16.0,13.0
2016-04-18 18:00:00,18,4,18,18,17.0,16.0
2016-04-18 19:00:00,20,4,18,19,18.0,17.0
2016-04-18 20:00:00,15,4,18,20,20.0,18.0
2016-04-18 21:00:00,17,4,18,21,15.0,20.0
2016-04-18 22:00:00,12,4,18,22,17.0,15.0
2016-04-18 23:00:00,15,4,18,23,12.0,17.0
2016-04-19 00:00:00,10,4,19,0,15.0,12.0
2016-04-19 01:00:00,10,4,19,1,10.0,15.0
2016-04-19 02:00:00,8,4,19,2,10.0,10.0
2016-04-19 03:00:00,5,4,19,3,8.0,10.0
2016-04-19 04:00:00,4,4,19,4,5.0,8.0
2016-04-19 05:00:00,4,4,19,5,4.0,5.0
2016-04-19 06:00:00,7,4,19,6,4.0,4.0
2016-04-19 07:00:00,9,4,19,7,7.0,4.0
2016-04-19 08:00:00,6,4,19,8,9.0,7.0
2016-04-19 09:00:00,13,4,19,9,6.0,9.0
2016-04-19 10:00:00,17,4,19,10,13.0,6.0
2016-04-19 11:00:00,19,4,19,11,17.0,13.0
2016-04-19 12:00:00,18,4,19,12,19.0,17.0
2016-04-19 13:00:00,17,4,19,13,18.0,19.0
2016-04-19 14:00:00,15,4,19,14,17.0,18.0
2016-04-19 15:00:00,17,4,19,15,15.0,17.0
2016-04-19 16:00:00,13,4,19,16,17.0,15.0
2016-04-19 17:00:00,15,4,19,17,13.0,17.0
2016-04-19 18:00:00,22,4,19,18,15.0,13.0
2016-04-19 19:00:00,24,4,19,19,22.0,15.0
2016-04-19 20:00:00,24,4,19,20,24.0,22.0
2016-04-19 21:00:00,25,4,19,21,24.0,24.0
2016-04-19 22:00:00,19,4,19,22,25.0,24.0
2016-04-19 23:00:00,16,4,19,23,19.0,25.0
2016-04-20 00:00:00,55,4,20,0,16.0,19.0
2016-04-20 01:00:00,20,4,20,1,55.0,16.0
2016-04-20 02:00:00,11,4,20,2,20.0,55.0
2016-04-20 03:00:00,10,4,20,3,11.0,20.0
2016-04-20 04:00:00,6,4,20,4,10.0,11.0
2016-04-20 05:00:00,8,4,20,5,6.0,10.0
2016-04-20 06:00:00,10,4,20,6,8.0,6.0
2016-04-20 07:00:00,18,4,20,7,10.0,8.0
2016-04-20 08:00:00,21,4,20,8,18.0,10.0
2016-04-20 09:00:00,28,4,20,9,21.0,18.0
2016-04-20 10:00:00,36,4,20,10,28.0,21.0
2016-04-20 11:00:00,41,4,20,11,36.0,28.0
2016-04-20 12:00:00,28,4,20,12,41.0,36.0
2016-04-20 13:00:00,21,4,20,13,28.0,41.0
2016-04-20 14:00:00,25,4,20,14,21.0,28.0
2016-04-20 15:00:00,27,4,20,15,25.0,21.0
2016-04-20 16:00:00,25,4,20,16,27.0,25.0
2016-04-20 17:00:00,22,4,20,17,25.0,27.0
2016-04-20 18:00:00,23,4,20,18,22.0,25.0
2016-04-20 19:00:00,24,4,20,19,23.0,22.0
2016-04-20 20:00:00,23,4,20,20,24.0,23.0
2016-04-20 21:00:00,34,4,20,21,23.0,24.0
2016-04-20 22:00:00,29,4,20,22,34.0,23.0
2016-04-20 23:00:00,22,4,20,23,29.0,34.0
2016-04-21 00:00:00,18,4,21,0,22.0,29.0
2016-04-21 01:00:00,11,4,21,1,18.0,22.0
2016-04-21 02:00:00,9,4,21,2,11.0,18.0
2016-04-21 03:00:00,9,4,21,3,9.0,11.0
2016-04-21 04:00:00,3,4,21,4,9.0,9.0
2016-04-21 05:00:00,8,4,21,5,3.0,9.0
2016-04-21 06:00:00,7,4,21,6,8.0,3.0
2016-04-21 07:00:00,13,4,21,7,7.0,8.0
2016-04-21 08:00:00,13,4,21,8,13.0,7.0
2016-04-21 09:00:00,18,4,21,9,13.0,13.0
2016-04-21 10:00:00,36,4,21,10,18.0,13.0
2016-04-21 11:00:00,31,4,21,11,36.0,18.0
2016-04-21 12:00:00,30,4,21,12,31.0,36.0
2016-04-21 13:00:00,22,4,21,13,30.0,31.0
2016-04-21 14:00:00,27,4,21,14,22.0,30.0
2016-04-21 15:00:00,28,4,21,15,27.0,22.0
2016-04-21 16:00:00,25,4,21,16,28.0,27.0
2016-04-21 17:00:00,28,4,21,17,25.0,28.0
2016-04-21 18:00:00,24,4,21,18,28.0,25.0
2016-04-21 19:00:00,21,4,21,19,24.0,28.0
2016-04-21 20:00:00,23,4,21,20,21.0,24.0
2016-04-21 21:00:00,24,4,21,21,23.0,21.0
2016-04-21 22:00:00,24,4,21,22,24.0,23.0
2016-04-21 23:00:00,20,4,21,23,24.0,24.0
2016-04-22 00:00:00,14,4,22,0,20.0,24.0
2016-04-22 01:00:00,11,4,22,1,14.0,20.0
2016-04-22 02:00:00,7,4,22,2,11.0,14.0
2016-04-22 03:00:00,5,4,22,3,7.0,11.0
2016-04-22 04:00:00,7,4,22,4,5.0,7.0
2016-04-22 05:00:00,6,4,22,5,7.0,5.0
2016-04-22 06:00:00,7,4,22,6,6.0,7.0
2016-04-22 07:00:00,11,4,22,7,7.0,6.0
2016-04-22 08:00:00,13,4,22,8,11.0,7.0
2016-04-22 09:00:00,16,4,22,9,13.0,11.0
2016-04-22 10:00:00,20,4,22,10,16.0,13.0
2016-04-22 11:00:00,21,4,22,11,20.0,16.0
2016-04-22 12:00:00,25,4,22,12,21.0,20.0
2016-04-22 13:00:00,18,4,22,13,25.0,21.0
2016-04-22 14:00:00,24,4,22,14,18.0,25.0
2016-04-22 15:00:00,25,4,22,15,24.0,18.0
2016-04-22 16:00:00,21,4,22,16,25.0,24.0
2016-04-22 17:00:00,24,4,22,17,21.0,25.0
2016-04-22 18:00:00,17,4,22,18,24.0,21.0
2016-04-22 19:00:00,28,4,22,19,17.0,24.0
2016-04-22 20:00:00,34,4,22,20,28.0,17.0
2016-04-22 21:00:00,30,4,22,21,34.0,28.0
2016-04-22 22:00:00,25,4,22,22,30.0,34.0
2016-04-22 23:00:00,32,4,22,23,25.0,30.0
2016-04-23 00:00:00,54,4,23,0,32.0,25.0
2016-04-23 01:00:00,20,4,23,1,54.0,32.0
2016-04-23 02:00:00,14,4,23,2,20.0,54.0
2016-04-23 03:00:00,12,4,23,3,14.0,20.0
2016-04-23 04:00:00,9,4,23,4,12.0,14.0
2016-04-23 05:00:00,5,4,23,5,9.0,12.0
2016-04-23 06:00:00,14,4,23,6,5.0,9.0
2016-04-23 07:00:00,20,4,23,7,14.0,5.0
2016-04-23 08:00:00,20,4,23,8,20.0,14.0
2016-04-23 09:00:00,32,4,23,9,20.0,20.0
2016-04-23 10:00:00,42,4,23,10,32.0,20.0
2016-04-23 11:00:00,44,4,23,11,42.0,32.0
2016-04-23 12:00:00,44,4,23,12,44.0,42.0
2016-04-23 13:00:00,42,4,23,13,44.0,44.0
2016-04-23 14:00:00,38,4,23,14,42.0,44.0
2016-04-23 15:00:00,38,4,23,15,38.0,42.0
2016-04-23 16:00:00,35,4,23,16,38.0,38.0
2016-04-23 17:00:00,36,4,23,17,35.0,38.0
2016-04-23 18:00:00,37,4,23,18,36.0,35.0
2016-04-23 19:00:00,51,4,23,19,37.0,36.0
2016-04-23 20:00:00,65,4,23,20,51.0,37.0
2016-04-23 21:00:00,58,4,23,21,65.0,51.0
2016-04-23 22:00:00,60,4,23,22,58.0,65.0
2016-04-23 23:00:00,56,4,23,23,60.0,58.0
2016-04-24 00:00:00,43,4,24,0,56.0,60.0
2016-04-24 01:00:00,24,4,24,1,43.0,56.0
2016-04-24 02:00:00,16,4,24,2,24.0,43.0
2016-04-24 03:00:00,9,4,24,3,16.0,24.0
2016-04-24 04:00:00,9,4,24,4,9.0,16.0
2016-04-24 05:00:00,8,4,24,5,9.0,9.0
2016-04-24 06:00:00,10,4,24,6,8.0,9.0
2016-04-24 07:00:00,16,4,24,7,10.0,8.0
2016-04-24 08:00:00,17,4,24,8,16.0,10.0
2016-04-24 09:00:00,26,4,24,9,17.0,16.0
2016-04-24 10:00:00,32,4,24,10,26.0,17.0
2016-04-24 11:00:00,33,4,24,11,32.0,26.0
2016-04-24 12:00:00,31,4,24,12,33.0,32.0
2016-04-24 13:00:00,33,4,24,13,31.0,33.0
2016-04-24 14:00:00,29,4,24,14,33.0,31.0
2016-04-24 15:00:00,31,4,24,15,29.0,33.0
2016-04-24 16:00:00,31,4,24,16,31.0,29.0
2016-04-24 17:00:00,27,4,24,17,31.0,31.0
2016-04-24 18:00:00,35,4,24,18,27.0,31.0
2016-04-24 19:00:00,37,4,24,19,35.0,27.0
2016-04-24 20:00:00,33,4,24,20,37.0,35.0
2016-04-24 21:00:00,34,4,24,21,33.0,37.0
2016-04-24 22:00:00,42,4,24,22,34.0,33.0
2016-04-24 23:00:00,38,4,24,23,42.0,34.0
2016-04-25 00:00:00,31,4,25,0,38.0,42.0
2016-04-25 01:00:00,17,4,25,1,31.0,38.0
2016-04-25 02:00:00,11,4,25,2,17.0,31.0
2016-04-25 03:00:00,7,4,25,3,11.0,17.0
2016-04-25 04:00:00,6,4,25,4,7.0,11.0
2016-04-25 05:00:00,6,4,25,5,6.0,7.0
2016-04-25 06:00:00,7,4,25,6,6.0,6.0
2016-04-25 07:00:00,11,4,25,7,7.0,6.0
2016-04-25 08:00:00,18,4,25,8,11.0,7.0
2016-04-25 09:00:00,18,4,25,9,18.0,11.0
2016-04-25 10:00:00,37,4,25,10,18.0,18.0
2016-04-25 11:00:00,37,4,25,11,37.0,18.0
2016-04-25 12:00:00,29,4,25,12,37.0,37.0
2016-04-25 13:00:00,22,4,25,13,29.0,37.0
2016-04-25 14:00:00,26,4,25,14,22.0,29.0
2016-04-25 15:00:00,25,4,25,15,26.0,22.0
2016-04-25 16:00:00,29,4,25,16,25.0,26.0
2016-04-25 17:00:00,28,4,25,17,29.0,25.0
2016-04-25 18:00:00,21,4,25,18,28.0,29.0
2016-04-25 19:00:00,20,4,25,19,21.0,28.0
2016-04-25 20:00:00,21,4,25,20,20.0,21.0
2016-04-25 21:00:00,22,4,25,21,21.0,20.0
2016-04-25 22:00:00,15,4,25,22,22.0,21.0
2016-04-25 23:00:00,17,4,25,23,15.0,22.0
2016-04-26 00:00:00,14,4,26,0,17.0,15.0
2016-04-26 01:00:00,7,4,26,1,14.0,17.0
2016-04-26 02:00:00,7,4,26,2,7.0,14.0
2016-04-26 03:00:00,10,4,26,3,7.0,7.0
2016-04-26 04:00:00,4,4,26,4,10.0,7.0
2016-04-26 05:00:00,5,4,26,5,4.0,10.0
2016-04-26 06:00:00,7,4,26,6,5.0,4.0
2016-04-26 07:00:00,8,4,26,7,7.0,5.0
2016-04-26 08:00:00,13,4,26,8,8.0,7.0
2016-04-26 09:00:00,11,4,26,9,13.0,8.0
2016-04-26 10:00:00,22,4,26,10,11.0,13.0
2016-04-26 11:00:00,25,4,26,11,22.0,11.0
2016-04-26 12:00:00,20,4,26,12,25.0,22.0
2016-04-26 13:00:00,19,4,26,13,20.0,25.0
2016-04-26 14:00:00,19,4,26,14,19.0,20.0
2016-04-26 15:00:00,21,4,26,15,19.0,19.0
2016-04-26 16:00:00,23,4,26,16,21.0,19.0
2016-04-26 17:00:00,15,4,26,17,23.0,21.0
2016-04-26 18:00:00,21,4,26,18,15.0,23.0
2016-04-26 19:00:00,16,4,26,19,21.0,15.0
2016-04-26 20:00:00,11,4,26,20,16.0,21.0
2016-04-26 21:00:00,17,4,26,21,11.0,16.0
2016-04-26 22:00:00,12,4,26,22,17.0,11.0
2016-04-26 23:00:00,12,4,26,23,12.0,17.0
2016-04-27 00:00:00,12,4,27,0,12.0,12.0
2016-04-27 01:00:00,12,4,27,1,12.0,12.0
2016-04-27 02:00:00,10,4,27,2,12.0,12.0
2016-04-27 03:00:00,6,4,27,3,10.0,12.0
2016-04-27 04:00:00,2,4,27,4,6.0,10.0
2016-04-27 05:00:00,4,4,27,5,2.0,6.0
2016-04-27 06:00:00,5,4,27,6,4.0,2.0
2016-04-27 07:00:00,4,4,27,7,5.0,4.0
2016-04-27 08:00:00,9,4,27,8,4.0,5.0
2016-04-27 09:00:00,11,4,27,9,9.0,4.0
2016-04-27 10:00:00,18,4,27,10,11.0,9.0
2016-04-27 11:00:00,17,4,27,11,18.0,11.0
2016-04-27 12:00:00,17,4,27,12,17.0,18.0
2016-04-27 13:00:00,13,4,27,13,17.0,17.0
2016-04-27 14:00:00,18,4,27,14,13.0,17.0
2016-04-27 15:00:00,20,4,27,15,18.0,13.0
2016-04-27 16:00:00,24,4,27,16,20.0,18.0
2016-04-27 17:00:00,20,4,27,17,24.0,20.0
2016-04-27 18:00:00,17,4,27,18,20.0,24.0
2016-04-27 19:00:00,19,4,27,19,17.0,20.0
2016-04-27 20:00:00,19,4,27,20,19.0,17.0
2016-04-27 21:00:00,28,4,27,21,19.0,19.0
2016-04-27 22:00:00,16,4,27,22,28.0,19.0
2016-04-27 23:00:00,12,4,27,23,16.0,28.0
2016-04-28 00:00:00,18,4,28,0,12.0,16.0
2016-04-28 01:00:00,10,4,28,1,18.0,12.0
2016-04-28 02:00:00,5,4,28,2,10.0,18.0
2016-04-28 03:00:00,6,4,28,3,5.0,10.0
2016-04-28 04:00:00,6,4,28,4,6.0,5.0
2016-04-28 05:00:00,6,4,28,5,6.0,6.0
2016-04-28 06:00:00,9,4,28,6,6.0,6.0
2016-04-28 07:00:00,8,4,28,7,9.0,6.0
2016-04-28 08:00:00,10,4,28,8,8.0,9.0
2016-04-28 09:00:00,16,4,28,9,10.0,8.0
2016-04-28 10:00:00,14,4,28,10,16.0,10.0
2016-04-28 11:00:00,46,4,28,11,14.0,16.0
2016-04-28 12:00:00,41,4,28,12,46.0,14.0
2016-04-28 13:00:00,29,4,28,13,41.0,46.0
2016-04-28 14:00:00,30,4,28,14,29.0,41.0
2016-04-28 15:00:00,24,4,28,15,30.0,29.0
2016-04-28 16:00:00,27,4,28,16,24.0,30.0
2016-04-28 17:00:00,24,4,28,17,27.0,24.0
2016-04-28 18:00:00,25,4,28,18,24.0,27.0
2016-04-28 19:00:00,25,4,28,19,25.0,24.0
2016-04-28 20:00:00,23,4,28,20,25.0,25.0
2016-04-28 21:00:00,21,4,28,21,23.0,25.0
2016-04-28 22:00:00,18,4,28,22,21.0,23.0
2016-04-28 23:00:00,21,4,28,23,18.0,21.0
2016-04-29 00:00:00,44,4,29,0,21.0,18.0
2016-04-29 01:00:00,23,4,29,1,44.0,21.0
2016-04-29 02:00:00,15,4,29,2,23.0,44.0
2016-04-29 03:00:00,15,4,29,3,15.0,23.0
2016-04-29 04:00:00,11,4,29,4,15.0,15.0
2016-04-29 05:00:00,10,4,29,5,11.0,15.0
2016-04-29 06:00:00,12,4,29,6,10.0,11.0
2016-04-29 07:00:00,20,4,29,7,12.0,10.0
2016-04-29 08:00:00,24,4,29,8,20.0,12.0
2016-04-29 09:00:00,32,4,29,9,24.0,20.0
2016-04-29 10:00:00,41,4,29,10,32.0,24.0
2016-04-29 11:00:00,46,4,29,11,41.0,32.0
2016-04-29 12:00:00,35,4,29,12,46.0,41.0
2016-04-29 13:00:00,32,4,29,13,35.0,46.0
2016-04-29 14:00:00,32,4,29,14,32.0,35.0
2016-04-29 15:00:00,32,4,29,15,32.0,32.0
2016-04-29 16:00:00,30,4,29,16,32.0,32.0
2016-04-29 17:00:00,31,4,29,17,30.0,32.0
2016-04-29 18:00:00,29,4,29,18,31.0,30.0
2016-04-29 19:00:00,33,4,29,19,29.0,31.0
2016-04-29 20:00:00,25,4,29,20,33.0,29.0
2016-04-29 21:00:00,23,4,29,21,25.0,33.0
2016-04-29 22:00:00,29,4,29,22,23.0,25.0
2016-04-29 23:00:00,26,4,29,23,29.0,23.0
2016-04-30 00:00:00,24,4,30,0,26.0,29.0
2016-04-30 01:00:00,13,4,30,1,24.0,26.0
2016-04-30 02:00:00,9,4,30,2,13.0,24.0
2016-04-30 03:00:00,7,4,30,3,9.0,13.0
2016-04-30 04:00:00,9,4,30,4,7.0,9.0
2016-04-30 05:00:00,7,4,30,5,9.0,7.0
2016-04-30 06:00:00,5,4,30,6,7.0,9.0
2016-04-30 07:00:00,11,4,30,7,5.0,7.0
2016-04-30 08:00:00,15,4,30,8,11.0,5.0
2016-04-30 09:00:00,20,4,30,9,15.0,11.0
2016-04-30 10:00:00,23,4,30,10,20.0,15.0
2016-04-30 11:00:00,27,4,30,11,23.0,20.0
2016-04-30 12:00:00,25,4,30,12,27.0,23.0
2016-04-30 13:00:00,24,4,30,13,25.0,27.0
2016-04-30 14:00:00,28,4,30,14,24.0,25.0
2016-04-30 15:00:00,31,4,30,15,28.0,24.0
2016-04-30 16:00:00,27,4,30,16,31.0,28.0
2016-04-30 17:00:00,17,4,30,17,27.0,31.0
2016-04-30 18:00:00,23,4,30,18,17.0,27.0
2016-04-30 19:00:00,29,4,30,19,23.0,17.0
2016-04-30 20:00:00,28,4,30,20,29.0,23.0
2016-04-30 21:00:00,25,4,30,21,28.0,29.0
2016-04-30 22:00:00,27,4,30,22,25.0,28.0
2016-04-30 23:00:00,26,4,30,23,27.0,25.0
2016-05-01 00:00:00,27,5,1,0,26.0,27.0
2016-05-01 01:00:00,20,5,1,1,27.0,26.0
2016-05-01 02:00:00,17,5,1,2,20.0,27.0
2016-05-01 03:00:00,10,5,1,3,17.0,20.0
2016-05-01 04:00:00,9,5,1,4,10.0,17.0
2016-05-01 05:00:00,10,5,1,5,9.0,10.0
2016-05-01 06:00:00,6,5,1,6,10.0,9.0
2016-05-01 07:00:00,12,5,1,7,6.0,10.0
2016-05-01 08:00:00,15,5,1,8,12.0,6.0
2016-05-01 09:00:00,15,5,1,9,15.0,12.0
2016-05-01 10:00:00,16,5,1,10,15.0,15.0
2016-05-01 11:00:00,23,5,1,11,16.0,15.0
2016-05-01 12:00:00,27,5,1,12,23.0,16.0
2016-05-01 13:00:00,24,5,1,13,27.0,23.0
2016-05-01 14:00:00,26,5,1,14,24.0,27.0
2016-05-01 15:00:00,26,5,1,15,26.0,24.0
2016-05-01 16:00:00,30,5,1,16,26.0,26.0
2016-05-01 17:00:00,26,5,1,17,30.0,26.0
2016-05-01 18:00:00,26,5,1,18,26.0,30.0
2016-05-01 19:00:00,29,5,1,19,26.0,26.0
2016-05-01 20:00:00,30,5,1,20,29.0,26.0
2016-05-01 21:00:00,30,5,1,21,30.0,29.0
2016-05-01 22:00:00,34,5,1,22,30.0,30.0
2016-05-01 23:00:00,32,5,1,23,34.0,30.0
2016-05-02 00:00:00,29,5,2,0,32.0,34.0
2016-05-02 01:00:00,11,5,2,1,29.0,32.0
2016-05-02 02:00:00,10,5,2,2,11.0,29.0
2016-05-02 03:00:00,7,5,2,3,10.0,11.0
2016-05-02 04:00:00,6,5,2,4,7.0,10.0
2016-05-02 05:00:00,8,5,2,5,6.0,7.0
2016-05-02 06:00:00,5,5,2,6,8.0,6.0
2016-05-02 07:00:00,13,5,2,7,5.0,8.0
2016-05-02 08:00:00,12,5,2,8,13.0,5.0
2016-05-02 09:00:00,16,5,2,9,12.0,13.0
2016-05-02 10:00:00,19,5,2,10,16.0,12.0
2016-05-02 11:00:00,23,5,2,11,19.0,16.0
2016-05-02 12:00:00,21,5,2,12,23.0,19.0
2016-05-02 13:00:00,18,5,2,13,21.0,23.0
2016-05-02 14:00:00,17,5,2,14,18.0,21.0
2016-05-02 15:00:00,20,5,2,15,17.0,18.0
2016-05-02 16:00:00,18,5,2,16,20.0,17.0
2016-05-02 17:00:00,18,5,2,17,18.0,20.0
2016-05-02 18:00:00,14,5,2,18,18.0,18.0
2016-05-02 19:00:00,43,5,2,19,14.0,18.0
2016-05-02 20:00:00,39,5,2,20,43.0,14.0
2016-05-02 21:00:00,29,5,2,21,39.0,43.0
2016-05-02 22:00:00,20,5,2,22,29.0,39.0
2016-05-02 23:00:00,16,5,2,23,20.0,29.0
2016-05-03 00:00:00,14,5,3,0,16.0,20.0
2016-05-03 01:00:00,8,5,3,1,14.0,16.0
2016-05-03 02:00:00,11,5,3,2,8.0,14.0
2016-05-03 03:00:00,5,5,3,3,11.0,8.0
2016-05-03 04:00:00,4,5,3,4,5.0,11.0
2016-05-03 05:00:00,6,5,3,5,4.0,5.0
2016-05-03 06:00:00,7,5,3,6,6.0,4.0
2016-05-03 07:00:00,9,5,3,7,7.0,6.0
2016-05-03 08:00:00,9,5,3,8,9.0,7.0
2016-05-03 09:00:00,16,5,3,9,9.0,9.0
2016-05-03 10:00:00,24,5,3,10,16.0,9.0
2016-05-03 11:00:00,21,5,3,11,24.0,16.0
2016-05-03 12:00:00,18,5,3,12,21.0,24.0
2016-05-03 13:00:00,16,5,3,13,18.0,21.0
2016-05-03 14:00:00,21,5,3,14,16.0,18.0
2016-05-03 15:00:00,19,5,3,15,21.0,16.0
2016-05-03 16:00:00,17,5,3,16,19.0,21.0
2016-05-03 17:00:00,17,5,3,17,17.0,19.0
2016-05-03 18:00:00,15,5,3,18,17.0,17.0
2016-05-03 19:00:00,17,5,3,19,15.0,17.0
2016-05-03 20:00:00,15,5,3,20,17.0,15.0
2016-05-03 21:00:00,13,5,3,21,15.0,17.0
2016-05-03 22:00:00,11,5,3,22,13.0,15.0
2016-05-03 23:00:00,10,5,3,23,11.0,13.0
2016-05-04 00:00:00,11,5,4,0,10.0,11.0
2016-05-04 01:00:00,8,5,4,1,11.0,10.0
2016-05-04 02:00:00,6,5,4,2,8.0,11.0
2016-05-04 03:00:00,4,5,4,3,6.0,8.0
2016-05-04 04:00:00,3,5,4,4,4.0,6.0
2016-05-04 05:00:00,6,5,4,5,3.0,4.0
2016-05-04 06:00:00,3,5,4,6,6.0,3.0
2016-05-04 07:00:00,10,5,4,7,3.0,6.0
2016-05-04 08:00:00,8,5,4,8,10.0,3.0
2016-05-04 09:00:00,11,5,4,9,8.0,10.0
2016-05-04 10:00:00,15,5,4,10,11.0,8.0
